Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,7g,,,5/0,,,,,'40821308060307,7.0,,0,continue,manual,4.11,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,9g,,,5/0,,,,,'40821308060309,9.0,,0,continue,manual,4.11,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,12g,,,5/0,,,,,'40821308060312,12.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,14g,,,5/0,,,,,'40821308060314,14.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,16g,,,5/0,,,,,'40821308060316,16.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,5g,,,6/0,,,,,'40821308060205,5.0,,0,continue,manual,4.29,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,7g,,,6/0,,,,,'40821308060207,7.0,,0,continue,manual,4.29,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,9g,,,6/0,,,,,'40821308060209,9.0,,0,continue,manual,4.29,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,12g,,,6/0,,,,,'40821308060212,12.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,14g,,,6/0,,,,,'40821308060214,14.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,16g,,,6/0,,,,,'40821308060216,16.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,5g,,,7/0,,,,,'40821308060105,5.0,shopify,0,deny,manual,4.46,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,7g,,,7/0,,,,,'40821308060107,7.0,shopify,0,deny,manual,4.46,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,9g,,,7/0,,,,,'40821308060109,9.0,shopify,0,deny,manual,4.46,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,12g,,,7/0,,,,,'40821308060112,12.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,14g,,,7/0,,,,,'40821308060114,14.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-amarelo,,,,,,,,,16g,,,7/0,,,,,'40821308060116,16.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-amarelo.png?v=1676298126,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,Anzol Jig Head Offset Articulada Café EWG Laranja,"<p>O <b>Jig Head Offset EWG Articulado Café</b> chegou para quem busca versatilidade, ação natural e eficiência na pescaria.<br><br>Por ser articulado, o chumbo fica separado do anzol, permitindo que a isca trabalhe com muito mais liberdade e naturalidade, independente do peso utilizado. Isso deixa o nado mais realista e aumenta as chances de ataque.<br><br>O modelo <b>Café</b> é excelente para trabalhar próximo a estruturas, pedras, galhadas e fundos com enroscos, pois seu formato ajuda a passar melhor pelos obstáculos, reduzindo travamentos durante o trabalho da isca.<br><br>O ideal é utilizar o <b>Jig Head Offset EWG Articulado Café</b> com as iscas da <b>Chumbada Oficial</b>, que são iscas <b>floating</b>. Essa combinação proporciona um trabalho ainda mais natural, fazendo com que a isca consiga se movimentar mesmo sem ação direta do pescador, trabalhando sozinha com o próprio movimento da correnteza, da água ou da maré.<br><br>Disponível em uma grande variedade de combinações:<br><br>🎣 Anzóis do <b>#2 ao 7/0</b><br>⚖️ Pesos de <b>3g a 16g</b><br><br>Peça na loja de pesca mais próxima de você ou encomende com seu lojista de confiança.<br><br><b>Chumbada Oficial — empresa certificada CETESB e IBAMA.</b></p>",Chumbada Oficial,Sem categoria,"","Articulado, Cafe, Chumbada, Colorido, EWG, Jig Head, Jig Head Offset Articulado Cafe EWG, Laranja, Offset, Todos",true,Peso,5g,,Tamanho do Anzol,2#,,,,,'40821308050905,5.0,,0,continue,manual,3.21,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,1,Chumbada Jig Head Offser Articulada EWG Laranja,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,active
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,2#,,,,,'40821308050907,7.0,,0,continue,manual,3.21,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja_e7c74dcc-54b1-4e1a-8dde-3962f6dc4f84.png?v=1677779514,2,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,2#,,,,,'40821308050909,9.0,,-5,continue,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,2#,,,,,'40821308050912,12.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,2#,,,,,'40821308050914,14.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,2#,,,,,'40821308050916,16.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,1#,,,,,'40821308050805,5.0,shopify,0,deny,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,1#,,,,,'40821308050807,7.0,shopify,0,deny,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,1#,,,,,'40821308050809,9.0,shopify,0,deny,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,1#,,,,,'40821308050812,12.0,shopify,0,deny,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,1#,,,,,'40821308050814,14.0,shopify,0,deny,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,1#,,,,,'40821308050816,16.0,shopify,0,deny,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,1/0,,,,,'40821308050705,5.0,,-4,continue,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,1/0,,,,,'40821308050707,7.0,,0,continue,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,1/0,,,,,'40821308050709,9.0,,-4,continue,manual,3.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,1/0,,,,,'40821308050712,12.0,,-4,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,1/0,,,,,'40821308050714,14.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,1/0,,,,,'40821308050716,16.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,2/0,,,,,'40821308050605,5.0,,0,continue,manual,3.54,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,2/0,,,,,'40821308050607,7.0,,0,continue,manual,3.54,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,2/0,,,,,'40821308050609,9.0,,0,continue,manual,3.54,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,2/0,,,,,'40821308050612,12.0,,0,continue,manual,4.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,2/0,,,,,'40821308050614,14.0,,0,continue,manual,4.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,2/0,,,,,'40821308050616,16.0,,0,continue,manual,4.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,3/0,,,,,'40821308050505,5.0,,0,continue,manual,3.75,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,3/0,,,,,'40821308050507,7.0,,-5,continue,manual,3.75,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,3/0,,,,,'40821308050509,9.0,,0,continue,manual,3.75,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,3/0,,,,,'40821308050512,12.0,,0,continue,manual,4.61,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,3/0,,,,,'40821308050514,14.0,,0,continue,manual,4.61,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,3/0,,,,,'40821308050516,16.0,,0,continue,manual,4.61,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,4/0,,,,,'40821308050405,5.0,,-40,continue,manual,3.87,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,4/0,,,,,'40821308050407,7.0,,0,continue,manual,3.87,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,4/0,,,,,'40821308050409,9.0,,0,continue,manual,3.87,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,4/0,,,,,'40821308050412,12.0,,0,continue,manual,4.73,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,4/0,,,,,'40821308050414,14.0,,0,continue,manual,4.73,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,4/0,,,,,'40821308050416,16.0,,0,continue,manual,4.73,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,5/0,,,,,'40821308050305,5.0,,-10,continue,manual,4.11,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,5/0,,,,,'40821308050307,7.0,,0,continue,manual,4.11,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,5/0,,,,,'40821308050309,9.0,,0,continue,manual,4.11,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,5/0,,,,,'40821308050312,12.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,5/0,,,,,'40821308050314,14.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,5/0,,,,,'40821308050316,16.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,6/0,,,,,'40821308050205,5.0,,0,continue,manual,4.29,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,6/0,,,,,'40821308050207,7.0,,0,continue,manual,4.29,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,6/0,,,,,'40821308050209,9.0,,0,continue,manual,4.29,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,6/0,,,,,'40821308050212,12.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,6/0,,,,,'40821308050214,14.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,6/0,,,,,'40821308050216,16.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,5g,,,7/0,,,,,'40821308050105,5.0,shopify,0,deny,manual,4.46,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,7g,,,7/0,,,,,'40821308050107,7.0,shopify,0,deny,manual,4.46,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,9g,,,7/0,,,,,'40821308050109,9.0,shopify,0,deny,manual,4.46,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,12g,,,7/0,,,,,'40821308050112,12.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,14g,,,7/0,,,,,'40821308050114,14.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
jig-head-offset-articulado-cafe-ewg-laranja,,,,,,,,,16g,,,7/0,,,,,'40821308050116,16.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Cafe-laranja.png?v=1676298171,kg,,,
